"","Num_WkEnd_May2","OBJECTID","ZipCode","Cases","created_user","created_date","last_edited_user","last_edited_date","Num_Males","Num_Females","Num_CommunityExp","Num_ContactExp","Num_TravelExp","Num_UnknownExp","Num_Hospitalized","Num_NotHospitalized","Num_0_to_4","Num_5_to_24","Num_25_to_49","Num_50_to_64","Num_65_plus","Num_Fatalities","Num_HospitalizedUnk","Num_WkEnd_Mar7","Num_WkEnd_Mar14","Num_WkEnd_Mar21","Num_WkEnd_Mar28","Num_WkEnd_Apr4","Num_WkEnd_Apr11","Num_WkEnd_Apr18","Num_WkEnd_Apr25","Num_WkEnd_May9","Num_WkEnd_May16","Num_WkEnd_May23","Num_WkEnd_May30","Num_WkEnd_Jun6","Num_WkEnd_Jun13","Num_WkEnd_Jun20","Num_WkEnd_Jun27","Num_WkEnd_Jul4","Num_WkEnd_Jul11","Num_WkEnd_Jul18","Num_WkEnd_Jul25","Num_WkEnd_Aug1","Num_WkTot_Mar7","Num_WkTot_Mar14","Num_WkTot_Mar21","Num_WkTot_Mar28","Num_WkTot_Apr4","Num_WkTot_Apr11","Num_WkTot_Apr18","Num_WkTot_Apr25","Num_WkTot_May2","Num_WkTot_May9","Num_WkTot_May16","Num_WkTot_May23","Num_WkTot_May30","Num_WkTot_Jun6","Num_WkTot_Jun13","Num_WkTot_Jun20","Num_WkTot_Jun27","Num_WkTot_Jul4","Num_WkTot_Jul11","Num_WkTot_Jul18","Num_WkTot_Jul25","Num_WkTot_Aug1","NNum_0_to_4","Num_Black","Num_White","Num_Hispanic","Num_Asian","Num_Other","Num_Recovered","Num_Native","pop_2019","Num_GenderUnk","Num_AgeUnk","Num_RaceUnk","Shape__Area","Shape__Length"
"18",0,18,"68164",59,"CJCarsley",1585169181502,"CJCARSLEY",1589714032266,31,27,21,29,4,4,4,51,1,9,35,9,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",16,23,12,5,0,16,0,28502,1,0,3,248926308.326782,72321.4550916743
"19",0,19,"68154",26,"CJCarsley",1585169181502,"CJCARSLEY",1589714032266,14,11,7,8,3,6,4,21,0,3,15,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",5,12,8,1,0,12,0,23790,1,0,0,200403496.327759,83596.7783149568
"20",0,20,"68069",2,"CJCarsley",1585169181502,"CJCARSLEY",1589714032266,1,1,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",0,2,0,0,0,1,0,2985,0,0,0,889661121.252808,220748.851192233
"21",0,21,"68135",26,"CJCarsley",1585169181502,"CJCARSLEY",1589714032266,10,15,8,7,5,5,1,25,0,3,14,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",1,15,6,3,0,12,0,30415,1,0,1,221913657.278076,66215.7353837558
"22",0,22,"68108",109,"CJCarsley",1585169181502,"CJCARSLEY",1589714032266,50,59,42,46,2,11,5,100,4,14,63,18,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",4,4,95,0,1,24,0,15928,0,2,5,86431964.6226807,43968.0758575964
"23",0,23,"68105",159,"CJCarsley",1585169181502,"CJCARSLEY",1589714032266,81,73,40,89,2,18,28,123,3,23,69,39,24,9,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",9,32,108,1,3,20,0,26229,5,1,6,109725574.522827,58429.0955531159
"24",0,24,"68198",0,"CJCarsley",1585169181502,"CJCARSLEY",1589714032267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",0,0,0,0,0,0,0,0,0,0,0,690926.145996094,3712.91370458565
"25",0,25,"68144",24,"CJCarsley",1585169181502,"CJCARSLEY",1589714032267,15,9,10,11,1,1,6,18,0,4,13,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",3,13,6,1,0,11,0,25384,0,0,1,212729292.146973,81347.5237959235
"26",0,26,"68116",19,"CJCarsley",1585169181502,"CJCARSLEY",1589714032267,10,8,5,7,2,4,0,17,0,5,8,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",2,10,2,2,0,8,0,32631,1,0,3,251708248.342651,64418.3575991863
"27",0,27,"68178",0,"CJCarsley",1585169181502,"CJCARSLEY",1589714032267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",0,0,0,0,0,0,0,2328,0,0,0,4964299.13525391,12527.1754640603
"28",0,28,"68022",64,"CJCarsley",1585169181502,"CJCARSLEY",1589714032267,22,28,33,23,2,3,3,45,0,1,12,12,27,0,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",0,21,9,0,0,8,0,23589,14,12,34,1045286186.96973,231731.934270424
"29",0,29,"68118",7,"CJCarsley",1585169181502,"CJCARSLEY",1589714032267,3,4,2,1,3,0,0,7,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",1,6,0,0,0,3,0,9972,0,0,0,111556336.830322,46459.1398992183
"30",0,30,"68137",45,"CJCarsley",1585169181502,"CJCARSLEY",1589714032267,25,18,17,17,2,9,2,41,1,2,18,14,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",2,14,23,2,2,17,0,27187,2,2,2,229549608.07019,72851.799743115
"31",0,31,"68152",25,"CJCarsley",1585169181502,"CJCARSLEY",1589714032267,12,13,4,19,0,1,5,16,1,1,11,9,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",7,4,6,6,1,5,0,6286,0,0,1,385425027.703369,115325.684593587
"32",0,32,"68104",222,"CJCarsley",1585169181502,"CJCARSLEY",1589714032267,105,100,54,104,6,43,28,186,1,23,112,48,33,4,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",30,35,27,112,2,31,0,36863,17,5,16,191096301.721436,65907.1626635962
"33",0,33,"68107",384,"CJCarsley",1585169181502,"CJCARSLEY",1589714032267,178,190,118,184,0,54,30,336,8,46,206,102,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",8,11,346,0,3,64,0,32812,16,8,16,204138906.471924,78303.5790252607
"34",0,34,"68142",9,"CJCarsley",1585169181502,"CJCARSLEY",1589714032267,6,3,2,2,1,4,1,6,0,0,6,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",2,2,2,3,0,1,0,4716,0,0,0,501551725.384644,123895.26299809
"35",0,35,"68124",17,"CJCarsley",1585169181502,"CJCARSLEY",1589714032267,5,11,7,6,2,2,1,16,0,2,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",1,8,7,1,0,8,0,15889,1,0,0,155974342.20105,55087.3897072324
