"","OBJECTID","PO_NAME","ZIP_CODE","Negative","Positive","Probable","Additional_Tracking","Positive_Redacted","Negative_Redacted"
"598",926,"Paradise","17562",40,11,0,NA,NA,NA
"599",927,"Peach Bottom","17563",27,13,0,NA,NA,NA
"600",928,"Pequea","17565",39,6,-1,NA,NA,NA
"601",929,"Quarryville","17566",117,16,0,NA,NA,NA
"602",930,"Reinholds","17569",81,15,0,NA,NA,NA
"603",931,"Ronks","17572",23,5,0,NA,NA,NA
"604",932,"Smoketown","17576",0,0,0,NA,NA,NA
"605",933,"Stevens","17578",70,7,0,NA,NA,NA
"606",934,"Strasburg","17579",82,11,0,NA,NA,NA
"607",935,"Terre Hill","17581",15,0,0,NA,NA,NA
"608",936,"Washington Boro","17582",25,-1,0,NA,NA,NA
"609",937,"Willow Street","17584",142,26,0,NA,NA,NA
"610",938,"Lancaster","17601",781,230,-1,NA,NA,NA
"611",939,"Lancaster","17602",1136,468,6,NA,NA,NA
"612",940,"Lancaster","17603",1337,481,8,NA,NA,NA
"613",941,"Williamsport","17701",458,20,-1,NA,NA,NA
"614",942,"Williamsport","17702",102,6,0,NA,NA,NA
"615",943,"Avis","17721",16,0,0,NA,NA,NA
"616",944,"Cammal","17723",0,0,0,NA,NA,NA
"617",945,"Canton","17724",44,-1,0,NA,NA,NA
"618",946,"Cedar Run","17727",0,0,0,NA,NA,NA
"619",947,"Cogan Station","17728",54,-1,0,NA,NA,NA
"620",948,"Cross Fork","17729",0,0,0,NA,NA,NA
"621",949,"Eagles Mere","17731",-1,0,0,NA,NA,NA
"622",950,"Hughesville","17737",42,-1,0,NA,NA,NA
"623",951,"Jersey Shore","17740",143,49,-1,NA,NA,NA
"624",952,"Lairdsville","17742",-1,0,0,NA,NA,NA
"625",953,"Linden","17744",18,0,0,NA,NA,NA
"626",954,"Lock Haven","17745",146,17,-1,NA,NA,NA
"627",955,"Loganton","17747",14,7,0,NA,NA,NA
"628",956,"Mill Hall","17751",48,7,-1,NA,NA,NA
"629",957,"Montgomery","17752",36,-1,0,NA,NA,NA
"630",958,"Montoursville","17754",103,-1,0,NA,NA,NA
"631",959,"Muncy","17756",103,7,-1,NA,NA,NA
"632",960,"Muncy Valley","17758",-1,0,0,NA,NA,NA
"633",961,"North Bend","17760",-1,0,0,NA,NA,NA
"634",962,"Ralston","17763",6,0,0,NA,NA,NA
"635",963,"Renovo","17764",11,0,0,NA,NA,NA
"636",964,"Roaring Branch","17765",9,-1,0,NA,NA,NA
"637",965,"Shunk","17768",-1,0,0,NA,NA,NA
"638",966,"Trout Run","17771",20,-1,0,NA,NA,NA
"639",967,"Turbotville","17772",16,-1,0,NA,NA,NA
"640",968,"Unityville","17774",6,0,0,NA,NA,NA
"641",969,"Waterville","17776",-1,-1,0,NA,NA,NA
"642",970,"Watsontown","17777",53,-1,0,NA,NA,NA
"643",971,"Westport","17778",0,0,0,NA,NA,NA
"644",972,"Sunbury","17801",157,47,6,NA,NA,NA
"645",973,"Allenwood","17810",10,0,0,NA,NA,NA
"646",974,"Beaver Springs","17812",10,-1,0,NA,NA,NA
"647",975,"Beavertown","17813",18,0,0,NA,NA,NA
"648",976,"Benton","17814",35,6,-1,NA,NA,NA
"649",977,"Bloomsburg","17815",216,71,-1,NA,NA,NA
"650",978,"Catawissa","17820",36,12,-1,NA,NA,NA
"651",979,"Danville","17821",155,30,-1,NA,NA,NA
"652",980,"Dornsife","17823",7,-1,0,NA,NA,NA
"653",981,"Elysburg","17824",15,-1,-1,NA,NA,NA
"654",982,"Freeburg","17827",6,0,0,NA,NA,NA
"655",983,"Herndon","17830",15,-1,-1,NA,NA,NA
"656",984,"Marion Heights","17832",5,-1,0,NA,NA,NA
"657",985,"Kulpmont","17834",31,-1,0,NA,NA,NA
"658",986,"Laurelton","17835",0,0,0,NA,NA,NA
"659",987,"Leck Kill","17836",-1,-1,0,NA,NA,NA
"660",988,"Lewisburg","17837",76,9,-1,NA,NA,NA
"661",989,"Locust Gap","17840",-1,-1,0,NA,NA,NA
"662",990,"Mc Clure","17841",29,7,0,NA,NA,NA
"663",991,"Middleburg","17842",44,-1,0,NA,NA,NA
"664",992,"Mifflinburg","17844",63,10,-1,NA,NA,NA
"665",993,"Millmont","17845",13,-1,0,NA,NA,NA
"666",994,"Millville","17846",22,6,0,NA,NA,NA
"667",995,"Milton","17847",78,15,0,NA,NA,NA
"668",996,"Montandon","17850",-1,0,0,NA,NA,NA
"669",997,"Mount Carmel","17851",81,7,0,NA,NA,NA
"670",998,"Mount Pleasant Mills","17853",18,-1,0,NA,NA,NA
"671",999,"New Berlin","17855",11,0,0,NA,NA,NA
"672",1000,"New Columbia","17856",19,-1,0,NA,NA,NA
"673",1001,"Northumberland","17857",58,8,0,NA,NA,NA
"674",1002,"Orangeville","17859",33,31,0,NA,NA,NA
"675",1003,"Paxinos","17860",13,0,0,NA,NA,NA
"676",1004,"Port Trevorton","17864",5,0,0,NA,NA,NA
"677",1005,"Coal Township","17866",84,5,0,NA,NA,NA
"678",1006,"Rebuck","17867",-1,0,0,NA,NA,NA
"679",1007,"Riverside","17868",-1,0,0,NA,NA,NA
"680",1008,"Selinsgrove","17870",112,18,-1,NA,NA,NA
"681",1009,"Shamokin","17872",87,13,0,NA,NA,NA
"682",1010,"Shamokin Dam","17876",23,-1,0,NA,NA,NA
"683",1011,"Snydertown","17877",0,0,0,NA,NA,NA
"684",1012,"Stillwater","17878",14,-1,0,NA,NA,NA
"685",1013,"Trevorton","17881",15,-1,0,NA,NA,NA
"686",1014,"West Milton","17886",-1,-1,0,NA,NA,NA
"687",1015,"Wilburton","17888",-1,0,0,NA,NA,NA
"688",1016,"Winfield","17889",14,5,0,NA,NA,NA
"689",1017,"Pottsville","17901",417,75,-1,NA,NA,NA
"690",1018,"Ashland","17921",96,8,-1,NA,NA,NA
"691",1019,"Auburn","17922",68,19,0,NA,NA,NA
"692",1020,"Branchdale","17923",7,0,0,NA,NA,NA
"693",1021,"Brockton","17925",-1,-1,0,NA,NA,NA
"694",1022,"Cressona","17929",27,5,0,NA,NA,NA
"695",1023,"Cumbola","17930",6,-1,0,NA,NA,NA
"696",1024,"Frackville","17931",104,10,-1,NA,NA,NA
"697",1025,"Gilberton","17934",6,0,0,NA,NA,NA
"698",1026,"Girardville","17935",17,-1,0,NA,NA,NA
"699",1027,"Hegins","17938",28,5,0,NA,NA,NA
"700",1028,"Klingerstown","17941",12,-1,0,NA,NA,NA
"701",1029,"Mahanoy City","17948",87,16,0,NA,NA,NA
"702",1030,"Minersville","17954",107,8,-1,NA,NA,NA
"703",1031,"Muir","17957",5,-1,0,NA,NA,NA
"704",1032,"New Philadelphia","17959",20,-1,0,NA,NA,NA
"705",1033,"New Ringgold","17960",55,8,0,NA,NA,NA
"706",1034,"Orwigsburg","17961",98,10,-1,NA,NA,NA
"707",1035,"Pine Grove","17963",105,16,0,NA,NA,NA
"708",1036,"Pitman","17964",8,-1,-1,NA,NA,NA
"709",1037,"Port Carbon","17965",37,6,-1,NA,NA,NA
"710",1038,"Ringtown","17967",30,12,0,NA,NA,NA
"711",1039,"Sacramento","17968",5,-1,0,NA,NA,NA
"712",1040,"Saint Clair","17970",58,-1,0,NA,NA,NA
"713",1041,"Schuylkill Haven","17972",207,26,-1,NA,NA,NA
"714",1042,"Seltzer","17974",6,-1,0,NA,NA,NA
"715",1043,"Shenandoah","17976",123,38,-1,NA,NA,NA
"716",1044,"Spring Glen","17978",-1,0,0,NA,NA,NA
"717",1045,"Tower City","17980",41,7,0,NA,NA,NA
"718",1046,"Tremont","17981",57,5,0,NA,NA,NA
"719",1047,"Valley View","17983",16,6,0,NA,NA,NA
"720",1048,"Zion Grove","17985",15,8,-1,NA,NA,NA
"721",1049,"Alburtis","18011",84,15,0,NA,NA,NA
"722",1050,"Bangor","18013",313,59,-1,NA,NA,NA
"723",1051,"Bath","18014",235,32,0,NA,NA,NA
"724",1052,"Bethlehem","18015",649,198,13,NA,NA,NA
"725",1053,"Bethlehem","18017",923,382,10,NA,NA,NA
"726",1054,"Bethlehem","18018",740,200,13,NA,NA,NA
"727",1055,"Bethlehem","18020",407,143,0,NA,NA,NA
"728",1056,"Breinigsville","18031",190,51,0,NA,NA,NA
"729",1057,"Catasauqua","18032",187,45,0,NA,NA,NA
"730",1058,"Center Valley","18034",145,25,0,NA,NA,NA
"731",1059,"Cherryville","18035",9,0,0,NA,NA,NA
"732",1060,"Coopersburg","18036",245,81,-1,NA,NA,NA
"733",1061,"Coplay","18037",158,35,0,NA,NA,NA
"734",1062,"Danielsville","18038",52,10,0,NA,NA,NA
"735",1063,"Easton","18040",337,84,0,NA,NA,NA
"736",1064,"East Greenville","18041",87,16,0,NA,NA,NA
"737",1065,"Easton","18042",1058,460,-1,NA,NA,NA
"738",1066,"Easton","18045",690,339,-1,NA,NA,NA
"739",1067,"Emmaus","18049",359,64,0,NA,NA,NA
"740",1068,"Fogelsville","18051",38,-1,0,NA,NA,NA
"741",1069,"Whitehall","18052",657,262,0,NA,NA,NA
"742",1070,"Germansville","18053",27,6,0,NA,NA,NA
"743",1071,"Green Lane","18054",57,11,0,NA,NA,NA
"744",1072,"Hellertown","18055",207,46,-1,NA,NA,NA
"745",1073,"Hereford","18056",22,-1,-1,NA,NA,NA
"746",1074,"Kunkletown","18058",159,32,0,NA,NA,NA
"747",1075,"Laurys Station","18059",28,-1,0,NA,NA,NA
"748",1076,"Macungie","18062",449,151,0,NA,NA,NA
"749",1077,"Martins Creek","18063",9,0,0,NA,NA,NA
"750",1078,"Nazareth","18064",534,237,-1,NA,NA,NA
"751",1079,"New Tripoli","18066",94,7,0,NA,NA,NA
"752",1080,"Northampton","18067",365,61,0,NA,NA,NA
"753",1081,"Orefield","18069",135,37,0,NA,NA,NA
"754",1082,"Palm","18070",8,-1,0,NA,NA,NA
"755",1083,"Palmerton","18071",201,20,0,NA,NA,NA
"756",1084,"Pen Argyl","18072",127,15,0,NA,NA,NA
"757",1085,"Pennsburg","18073",171,18,-1,NA,NA,NA
"758",1086,"Perkiomenville","18074",75,6,0,NA,NA,NA
"759",1087,"Red Hill","18076",58,-1,0,NA,NA,NA
"760",1088,"Riegelsville","18077",36,-1,0,NA,NA,NA
"761",1089,"Schnecksville","18078",119,12,0,NA,NA,NA
"762",1090,"Slatington","18080",239,37,0,NA,NA,NA
"763",1091,"Stockertown","18083",19,-1,0,NA,NA,NA
"764",1092,"Tatamy","18085",13,-1,0,NA,NA,NA
"765",1093,"Trexlertown","18087",19,-1,0,NA,NA,NA
"766",1094,"Walnutport","18088",151,31,0,NA,NA,NA
"767",1095,"Wind Gap","18091",106,14,0,NA,NA,NA
"768",1096,"Zionsville","18092",52,-1,0,NA,NA,NA
"769",1097,"Allentown","18101",155,46,0,NA,NA,NA
"770",1098,"Allentown","18102",1514,988,-1,NA,NA,NA
"771",1099,"Allentown","18103",1130,533,-1,NA,NA,NA
"772",1100,"Allentown","18104",912,324,-1,NA,NA,NA
"773",1101,"Allentown","18106",154,51,0,NA,NA,NA
"774",1102,"Allentown","18109",539,277,-1,NA,NA,NA
"775",1103,"Hazleton","18201",779,955,12,NA,NA,NA
"776",1104,"Hazleton","18202",291,274,-1,NA,NA,NA
"777",1105,"Albrightsville","18210",135,46,0,NA,NA,NA
"778",1106,"Andreas","18211",19,-1,0,NA,NA,NA
"779",1107,"Barnesville","18214",27,5,0,NA,NA,NA
"780",1108,"Beaver Meadows","18216",31,16,0,NA,NA,NA
"781",1109,"Coaldale","18218",58,6,0,NA,NA,NA
"782",1110,"Conyngham","18219",23,9,0,NA,NA,NA
"783",1111,"Delano","18220",-1,-1,0,NA,NA,NA
"784",1112,"Drums","18222",142,50,0,NA,NA,NA
"785",1113,"Freeland","18224",133,40,0,NA,NA,NA
"786",1114,"Harleigh","18225",-1,-1,0,NA,NA,NA
"787",1115,"Jim Thorpe","18229",127,11,0,NA,NA,NA
"788",1116,"Junedale","18230",-1,0,0,NA,NA,NA
"789",1117,"Lansford","18232",113,-1,0,NA,NA,NA
"790",1118,"Lehighton","18235",313,22,0,NA,NA,NA
"791",1119,"McAdoo","18237",68,32,0,NA,NA,NA
"792",1120,"Nesquehoning","18240",73,-1,0,NA,NA,NA
"793",1121,"Quakake","18245",-1,0,0,NA,NA,NA
"794",1122,"Rock Glen","18246",-1,0,0,NA,NA,NA
"795",1123,"Sheppton","18248",17,-1,-1,NA,NA,NA
"796",1124,"Sugarloaf","18249",60,17,0,NA,NA,NA
"797",1125,"Summit Hill","18250",59,-1,0,NA,NA,NA
"798",1126,"Tamaqua","18252",217,33,0,NA,NA,NA
"799",1127,"Tresckow","18254",17,9,0,NA,NA,NA
"800",1128,"Weatherly","18255",123,52,-1,NA,NA,NA
"801",1129,"East Stroudsburg","18301",567,224,-1,NA,NA,NA
"802",1130,"East Stroudsburg","18302",320,158,0,NA,NA,NA
"803",1131,"Bartonsville","18321",45,8,0,NA,NA,NA
"804",1132,"Brodheadsville","18322",63,21,0,NA,NA,NA
"805",1133,"Bushkill","18324",231,90,-1,NA,NA,NA
"806",1134,"Canadensis","18325",46,8,0,NA,NA,NA
"807",1135,"Cresco","18326",71,15,0,NA,NA,NA
"808",1136,"Delaware Water Gap","18327",10,5,0,NA,NA,NA
"809",1137,"Dingmans Ferry","18328",238,45,-1,NA,NA,NA
"810",1138,"Effort","18330",185,58,0,NA,NA,NA
"811",1139,"Gilbert","18331",17,-1,0,NA,NA,NA
"812",1140,"Henryville","18332",53,27,-1,NA,NA,NA
"813",1141,"Kresgeville","18333",17,-1,0,NA,NA,NA
"814",1142,"Long Pond","18334",54,28,0,NA,NA,NA
"815",1143,"Matamoras","18336",113,28,-1,NA,NA,NA
"816",1144,"Milford","18337",434,140,-1,NA,NA,NA
"817",1145,"Millrift","18340",-1,0,0,NA,NA,NA
"818",1146,"Mount Bethel","18343",94,11,0,NA,NA,NA
"819",1147,"Mount Pocono","18344",85,35,0,NA,NA,NA
"820",1148,"Pocono Summit","18346",74,31,0,NA,NA,NA
"821",1149,"Pocono Lake","18347",30,10,0,NA,NA,NA
"822",1150,"Pocono Pines","18350",18,6,0,NA,NA,NA
"823",1151,"Reeders","18352",16,-1,0,NA,NA,NA
"824",1152,"Saylorsburg","18353",225,50,0,NA,NA,NA
"825",1153,"Sciota","18354",23,5,0,NA,NA,NA
"826",1154,"Scotrun","18355",31,-1,0,NA,NA,NA
"827",1155,"Stroudsburg","18360",570,250,0,NA,NA,NA
"828",1156,"Swiftwater","18370",18,14,0,NA,NA,NA
"829",1157,"Tamiment","18371",14,7,0,NA,NA,NA
"830",1158,"Tannersville","18372",37,17,-1,NA,NA,NA
"831",1159,"Archbald","18403",64,19,0,NA,NA,NA
"832",1160,"Beach Lake","18405",29,7,0,NA,NA,NA
"833",1161,"Carbondale","18407",178,95,0,NA,NA,NA
"834",1162,"Clarks Summit","18411",193,58,-1,NA,NA,NA
"835",1163,"Dalton","18414",51,12,0,NA,NA,NA
"836",1164,"Damascus","18415",12,-1,0,NA,NA,NA
"837",1165,"Equinunk","18417",8,-1,0,NA,NA,NA
"838",1166,"Factoryville","18419",40,6,0,NA,NA,NA
"839",1167,"Forest City","18421",51,53,0,NA,NA,NA
"840",1168,"Gouldsboro","18424",42,17,0,NA,NA,NA
"841",1169,"Greeley","18425",29,7,0,NA,NA,NA
"842",1170,"Greentown","18426",40,10,0,NA,NA,NA
"843",1171,"Hamlin","18427",10,-1,0,NA,NA,NA
"844",1172,"Hawley","18428",260,77,0,NA,NA,NA
"845",1173,"Herrick Center","18430",-1,0,0,NA,NA,NA
"846",1174,"Honesdale","18431",159,24,-1,NA,NA,NA
"847",1175,"Jermyn","18433",78,13,0,NA,NA,NA
"848",1176,"Jessup","18434",49,16,0,NA,NA,NA
"849",1177,"Lackawaxen","18435",17,-1,-1,NA,NA,NA
"850",1178,"Lake Ariel","18436",144,39,0,NA,NA,NA
"851",1179,"Lake Como","18437",-1,-1,0,NA,NA,NA
"852",1180,"Lakeville","18438",15,-1,-1,NA,NA,NA
"853",1181,"Lakewood","18439",10,-1,0,NA,NA,NA
"854",1182,"Lenoxville","18441",-1,0,0,NA,NA,NA
"855",1183,"Milanville","18443",-1,0,0,NA,NA,NA
"856",1184,"Moscow","18444",129,57,-1,NA,NA,NA
"857",1185,"Newfoundland","18445",25,0,0,NA,NA,NA
"858",1186,"Nicholson","18446",17,8,0,NA,NA,NA
"859",1187,"Olyphant","18447",92,33,0,NA,NA,NA
"860",1188,"Paupack","18451",5,0,0,NA,NA,NA
"861",1189,"Peckville","18452",40,13,0,NA,NA,NA
"862",1190,"Pleasant Mount","18453",11,-1,0,NA,NA,NA
"863",1191,"Preston Park","18455",-1,0,0,NA,NA,NA
"864",1192,"Prompton","18456",-1,0,0,NA,NA,NA
"865",1193,"Shohola","18458",59,18,-1,NA,NA,NA
"866",1194,"South Sterling","18460",-1,0,0,NA,NA,NA
"867",1195,"Starlight","18461",-1,0,0,NA,NA,NA
"868",1196,"Starrucca","18462",-1,0,0,NA,NA,NA
"869",1197,"Sterling","18463",-1,-1,0,NA,NA,NA
"870",1198,"Tafton","18464",26,-1,0,NA,NA,NA
"871",1199,"Thompson","18465",8,-1,0,NA,NA,NA
"872",1200,"Tobyhanna","18466",273,123,0,NA,NA,NA
"873",1201,"Tyler Hill","18469",-1,0,0,NA,NA,NA
"874",1202,"Union Dale","18470",18,-1,0,NA,NA,NA
"875",1203,"Waverly","18471",8,-1,0,NA,NA,NA
"876",1204,"Waymart","18472",39,6,0,NA,NA,NA
"877",1205,"Scranton","18503",18,-1,0,NA,NA,NA
"878",1206,"Scranton","18504",212,105,0,NA,NA,NA
"879",1207,"Scranton","18505",247,168,-1,NA,NA,NA
"880",1208,"Moosic","18507",48,21,0,NA,NA,NA
"881",1209,"Scranton","18508",138,108,0,NA,NA,NA
"882",1210,"Scranton","18509",127,42,0,NA,NA,NA
"883",1211,"Scranton","18510",142,145,-1,NA,NA,NA
"884",1212,"Scranton","18512",126,53,0,NA,NA,NA
"885",1213,"Taylor","18517",67,31,0,NA,NA,NA
"886",1214,"Old Forge","18518",93,26,0,NA,NA,NA
"887",1215,"Scranton","18519",60,16,0,NA,NA,NA
"888",1216,"Berwick","18603",235,167,7,NA,NA,NA
"889",1217,"Blakeslee","18610",78,36,0,NA,NA,NA
"890",1218,"Dallas","18612",148,19,-1,NA,NA,NA
"891",1219,"Dushore","18614",19,0,0,NA,NA,NA
"892",1220,"Falls","18615",16,5,0,NA,NA,NA
"893",1221,"Forksville","18616",7,0,0,NA,NA,NA
"894",1222,"Glen Lyon","18617",22,-1,0,NA,NA,NA
"895",1223,"Harveys Lake","18618",32,5,0,NA,NA,NA
"896",1224,"Hillsgrove","18619",0,0,0,NA,NA,NA
"897",1225,"Hunlock Creek","18621",42,14,0,NA,NA,NA
"898",1226,"Huntington Mills","18622",-1,0,0,NA,NA,NA
"899",1227,"Laceyville","18623",17,0,0,NA,NA,NA
"900",1228,"Lake Harmony","18624",8,-1,0,NA,NA,NA
"901",1229,"Lopez","18628",-1,0,0,NA,NA,NA
"902",1230,"Mehoopany","18629",15,0,0,NA,NA,NA
"903",1231,"Meshoppen","18630",23,-1,0,NA,NA,NA
"904",1232,"Mifflinville","18631",12,7,0,NA,NA,NA
"905",1233,"Mildred","18632",-1,0,0,NA,NA,NA
"906",1234,"Nanticoke","18634",172,39,0,NA,NA,NA
"907",1235,"Nescopeck","18635",35,20,0,NA,NA,NA
"908",1236,"Noxen","18636",12,-1,0,NA,NA,NA
"909",1237,"Pittston","18640",180,50,0,NA,NA,NA
"910",1238,"Pittston","18641",63,23,0,NA,NA,NA
"911",1239,"Duryea","18642",30,8,0,NA,NA,NA
"912",1240,"Pittston","18643",150,24,0,NA,NA,NA
"913",1241,"Wyoming","18644",75,20,0,NA,NA,NA
"914",1242,"Plymouth","18651",84,22,0,NA,NA,NA
"915",1243,"Shickshinny","18655",82,32,0,NA,NA,NA
"916",1244,"Sweet Valley","18656",25,5,0,NA,NA,NA
"917",1245,"Tunkhannock","18657",86,11,0,NA,NA,NA
"918",1246,"Wapwallopen","18660",33,8,0,NA,NA,NA
"919",1247,"White Haven","18661",78,19,0,NA,NA,NA
"920",1248,"Wilkes Barre","18701",42,10,0,NA,NA,NA
"921",1249,"Wilkes Barre","18702",507,263,-1,NA,NA,NA
"922",1250,"Kingston","18704",354,91,0,NA,NA,NA
"923",1251,"Wilkes Barre","18705",175,66,-1,NA,NA,NA
"924",1252,"Wilkes Barre","18706",171,49,-1,NA,NA,NA
"925",1253,"Mountain Top","18707",159,97,0,NA,NA,NA
"926",1254,"Shavertown","18708",84,11,0,NA,NA,NA
"927",1255,"Luzerne","18709",27,-1,0,NA,NA,NA
"928",1256,"Montrose","18801",70,6,0,NA,NA,NA
"929",1257,"Athens","18810",114,-1,-1,NA,NA,NA
"930",1258,"Brackney","18812",9,-1,0,NA,NA,NA
"931",1259,"East Smithfield","18817",-1,0,0,NA,NA,NA
"932",1260,"Friendsville","18818",8,-1,-1,NA,NA,NA
"933",1261,"Great Bend","18821",8,-1,0,NA,NA,NA
"934",1262,"Hallstead","18822",15,0,0,NA,NA,NA
"935",1263,"Harford","18823",-1,0,0,NA,NA,NA
"936",1264,"Hop Bottom","18824",5,-1,0,NA,NA,NA
"937",1265,"Jackson","18825",0,-1,0,NA,NA,NA
"938",1266,"Kingsley","18826",-1,-1,0,NA,NA,NA
"939",1267,"Lawton","18828",-1,0,0,NA,NA,NA
"940",1268,"Le Raysville","18829",9,-1,0,NA,NA,NA
"941",1269,"Little Meadows","18830",-1,0,0,NA,NA,NA
"942",1270,"Milan","18831",16,0,0,NA,NA,NA
"943",1271,"Monroeton","18832",15,0,0,NA,NA,NA
"944",1272,"New Albany","18833",23,-1,-1,NA,NA,NA
"945",1273,"New Milford","18834",25,-1,0,NA,NA,NA
"946",1274,"Rome","18837",47,0,0,NA,NA,NA
"947",1275,"Sayre","18840",241,16,-1,NA,NA,NA
"948",1276,"South Gibson","18842",-1,0,0,NA,NA,NA
"949",1277,"Springville","18844",10,0,0,NA,NA,NA
"950",1278,"Stevensville","18845",-1,0,0,NA,NA,NA
"951",1279,"Sugar Run","18846",9,0,0,NA,NA,NA
"952",1280,"Susquehanna","18847",49,7,0,NA,NA,NA
"953",1281,"Towanda","18848",108,-1,0,NA,NA,NA
"954",1282,"Ulster","18850",33,-1,0,NA,NA,NA
"955",1283,"Warren Center","18851",8,0,0,NA,NA,NA
"956",1284,"Wyalusing","18853",49,-1,0,NA,NA,NA
"957",1285,"Wysox","18854",13,-1,0,NA,NA,NA
"958",1286,"Doylestown","18901",577,336,9,NA,NA,NA
"959",1287,"Doylestown","18902",291,83,-1,NA,NA,NA
"960",1288,"Carversville","18913",9,-1,0,NA,NA,NA
"961",1289,"Chalfont","18914",363,53,5,NA,NA,NA
"962",1290,"Colmar","18915",24,7,0,NA,NA,NA
"963",1291,"Dublin","18917",34,9,-1,NA,NA,NA
"964",1292,"Erwinna","18920",-1,0,0,NA,NA,NA
"965",1293,"Fountainville","18923",14,-1,-1,NA,NA,NA
"966",1294,"Furlong","18925",75,19,-1,NA,NA,NA
"967",1295,"Hilltown","18927",5,0,0,NA,NA,NA
"968",1296,"Jamison","18929",143,37,-1,NA,NA,NA
"969",1297,"Kintnersville","18930",32,-1,0,NA,NA,NA
"970",1298,"Line Lexington","18932",12,0,0,NA,NA,NA
"971",1299,"Lumberville","18933",-1,0,0,NA,NA,NA
"972",1300,"Mechanicsville","18934",-1,-1,0,NA,NA,NA
"973",1301,"Montgomeryville","18936",6,32,0,NA,NA,NA
"974",1302,"New Hope","18938",159,38,-1,NA,NA,NA
"975",1303,"Newtown","18940",298,127,11,NA,NA,NA
"976",1304,"Ottsville","18942",47,6,0,NA,NA,NA
"977",1305,"Perkasie","18944",366,45,-1,NA,NA,NA
"978",1306,"Pipersville","18947",64,18,-1,NA,NA,NA
"979",1307,"Quakertown","18951",685,133,5,NA,NA,NA
"980",1308,"Richboro","18954",152,54,-1,NA,NA,NA
"981",1309,"Richlandtown","18955",43,6,0,NA,NA,NA
"982",1310,"Sellersville","18960",196,52,0,NA,NA,NA
"983",1311,"Souderton","18964",211,70,-1,NA,NA,NA
"984",1312,"Southampton","18966",583,194,12,NA,NA,NA
"985",1313,"Telford","18969",248,76,-1,NA,NA,NA
"986",1314,"Upper Black Eddy","18972",39,5,0,NA,NA,NA
"987",1315,"Warminster","18974",731,185,21,NA,NA,NA
"988",1316,"Warrington","18976",401,133,12,NA,NA,NA
"989",1317,"Washington Crossing","18977",42,11,-1,NA,NA,NA
"990",1318,"Abington","19001",396,107,0,NA,NA,NA
"991",1319,"Ambler","19002",716,214,0,NA,NA,NA
"992",1320,"Ardmore","19003",294,59,0,NA,NA,NA
"993",1321,"Bala Cynwyd","19004",287,61,0,NA,NA,NA
"994",1322,"Huntingdon Valley","19006",436,130,-1,NA,NA,NA
"995",1323,"Bristol","19007",306,179,13,NA,NA,NA
"996",1324,"Broomall","19008",385,172,-1,NA,NA,NA
"997",1325,"Bryn Athyn","19009",11,0,0,NA,NA,NA
"998",1326,"Bryn Mawr","19010",473,120,0,NA,NA,NA
"999",1327,"Cheltenham","19012",163,53,0,NA,NA,NA
"1000",1328,"Chester","19013",418,261,-1,NA,NA,NA
"1001",1329,"Aston","19014",306,105,0,NA,NA,NA
"1002",1330,"Brookhaven","19015",240,108,0,NA,NA,NA
"1003",1331,"Clifton Heights","19018",431,154,-1,NA,NA,NA
"1004",1332,"Bensalem","19020",983,350,13,NA,NA,NA
"1005",1333,"Croydon","19021",141,55,-1,NA,NA,NA
"1006",1334,"Crum Lynne","19022",62,24,-1,NA,NA,NA
"1007",1335,"Darby","19023",414,353,-1,NA,NA,NA
"1008",1336,"Dresher","19025",156,18,0,NA,NA,NA
"1009",1337,"Drexel Hill","19026",601,208,-1,NA,NA,NA
"1010",1338,"Elkins Park","19027",479,150,0,NA,NA,NA
"1011",1339,"Essington","19029",61,19,-1,NA,NA,NA
"1012",1340,"Fairless Hills","19030",171,66,12,NA,NA,NA
"1013",1341,"Flourtown","19031",144,54,-1,NA,NA,NA
"1014",1342,"Folcroft","19032",119,65,-1,NA,NA,NA
"1015",1343,"Folsom","19033",115,22,0,NA,NA,NA
"1016",1344,"Fort Washington","19034",138,37,0,NA,NA,NA
"1017",1345,"Gladwyne","19035",104,13,0,NA,NA,NA
"1018",1346,"Glenolden","19036",201,64,-1,NA,NA,NA
"1019",1347,"Glenside","19038",716,279,0,NA,NA,NA
"1020",1348,"Hatboro","19040",443,64,0,NA,NA,NA
"1021",1349,"Haverford","19041",161,45,-1,NA,NA,NA
"1022",1350,"Holmes","19043",45,11,0,NA,NA,NA
"1023",1351,"Horsham","19044",318,52,0,NA,NA,NA
"1024",1352,"Jenkintown","19046",405,114,0,NA,NA,NA
"1025",1353,"Langhorne","19047",472,365,11,NA,NA,NA
"1026",1354,"Lansdowne","19050",656,436,0,NA,NA,NA
"1027",1355,"Feasterville Trevose","19053",446,105,5,NA,NA,NA
"1028",1356,"Levittown","19054",242,88,12,NA,NA,NA
"1029",1357,"Levittown","19055",180,80,8,NA,NA,NA
"1030",1358,"Levittown","19056",202,98,6,NA,NA,NA
"1031",1359,"Levittown","19057",213,81,8,NA,NA,NA
"1032",1360,"Garnet Valley","19060",116,30,-1,NA,NA,NA
"1033",1361,"Marcus Hook","19061",365,89,0,NA,NA,NA
"1034",1362,"Media","19063",678,434,-1,NA,NA,NA
"1035",1363,"Springfield","19064",383,131,0,NA,NA,NA
"1036",1364,"Merion Station","19066",150,53,0,NA,NA,NA
"1037",1365,"Morrisville","19067",569,287,32,NA,NA,NA
"1038",1366,"Morton","19070",115,29,-1,NA,NA,NA
