"","data_as_of","objectid","zip_code","count_of_confirmed_cases","estimated_2017_acs_population","estimated_rate_of_cases_per_10k","rate_groups","count_of_san_francisco_confirmed_cases","estimated_2017_acs_san_francisco_population","estimated_rate_of_san_francisco_cases_per_10k","case_rate_difference_from_san_francisco","multipolygon.type","multipolygon.coordinates"
"1","2020-05-02T00:00:00.000","2","94121","34","43638","7.791374490123287","5-10","1602","864263","18.536024335185008","-10.744649845061721",MultiPolygon,list(c(-122.485425999846, -122.485045999904, -122.484741249139, -122.484405999671, -122.484321000181, -122.484315000333, -122.483984999722, -122.484193999959, -122.484321484373, -122.484533999718, -122.484150000477, -122.483949191078, -122.483798999949, -122.481909119763, -122.481870999754, -122.48118351727, -122.481002999915, -122.480793342111, -122.479844999649, -122.478780000167, -122.477696000419, -122.476625000191, -122.476623968925, -122.476574999962, -122.47643699987, -122.476343000159, -122.476307000174, 
-122.476174999929, -122.476164999884, -122.476077419533, -122.476025000142, -122.476010088108, -122.475887999874, -122.475751000505, -122.475614000238, -122.474551000406, -122.4734280003, -122.472296999797, -122.471823999969, -122.471762000045, -122.471736837336, -122.471719989432, -122.471705999968, -122.471700000121, -122.47172600006, -122.471752669244, -122.471802883272, -122.471823000144, -122.471849724126, -122.471950000366, -122.471983482373, -122.472058000321, -122.47209464889, -122.472290000125, 
-122.472425564884, -122.472516999905, -122.472720000295, -122.473036618703, -122.473841999678, -122.474238000411, -122.47457999982, -122.474838000461, -122.474915870023, -122.475103255896, -122.475138000037, -122.47571700017, -122.476293999755, -122.476939000011, -122.477203742508, -122.477671000305, -122.478339999951, -122.478646000273, -122.478852109732, -122.478860000533, -122.478871069574, -122.479052000154, -122.479211000162, -122.479315999745, -122.479381999867, -122.479412000004, -122.479391000088, 
-122.479291000528, -122.47914726649, -122.479145999865, -122.478514000028, -122.478405000249, -122.478329000081, -122.478271000354, -122.478237999844, -122.478226000148, -122.478199000384, -122.478139999935, -122.47806500049, -122.47793599972, -122.477766999666, -122.477493000029, -122.477421000059, -122.477340999693, -122.477297000211, -122.477363000333, -122.477416000037, -122.477398000493, -122.477379000227, -122.477488999831, -122.478202999684, -122.478319000035, -122.478347000522, -122.479268000064, 
-122.479401999958, -122.479519999959, -122.480349000337, -122.480474999836, -122.480595000385, -122.481412000169, -122.481541999866, -122.481650999646, -122.482485999872, -122.482619999766, -122.482740000315, -122.483515000267, -122.483688000519, -122.483803999972, -122.484640999848, -122.484763000047, -122.484855000108, -122.485725000495, -122.485834000275, -122.485953999925, -122.48676900006, -122.486906000327, -122.487015000107, -122.487842999762, -122.487965999786, -122.48808700016, -122.488929000059, 
-122.48904899971, -122.489168000434, -122.489922000469, -122.490120999762, -122.490230000441, -122.491037000179, -122.49119000034, -122.491318000387, -122.492128000499, -122.49226099967, -122.492381000219, -122.493221000468, -122.493336000096, -122.493421000484, -122.494316000087, -122.494403000125, -122.494514000453, -122.495345000482, -122.495477999653, -122.495586000506, -122.495933999762, -122.496085000273, -122.49643099988, -122.496544999683, -122.496630999896, -122.497456999902, -122.497620000108, 
-122.497738999934, -122.49859800045, -122.498691000336, -122.498769999979, -122.49964100019, -122.499760999841, -122.499850000428, -122.500729000137, -122.500832999894, -122.500935999826, -122.50181000041, -122.501907000494, -122.50201500045, -122.502860999648, -122.502978999649, -122.503084000129, -122.503926000028, -122.5040549999, -122.504157999832, -122.504982000187, -122.5051290005, -122.505232000433, -122.506090000225, -122.506193000157, -122.506322999854, -122.507148999859, -122.50726699986, 
-122.507364999769, -122.508209000216, -122.508334999715, -122.508461999936, -122.509283999744, -122.509410999965, -122.509870000448, -122.50983299974, -122.510266000283, -122.510292000222, -122.51029600042, -122.510297000245, -122.510435000337, -122.510467999949, -122.510472000147, -122.510380999911, -122.510349999949, -122.510365000017, -122.510431999964, -122.510778000469, -122.510904999792, -122.511001000052, -122.511011000098, -122.511030000364, -122.511092000288, -122.511124000075, -122.511343611213, 
-122.511737607805, -122.513146999807, -122.513133459501, -122.513128000439, -122.513140999959, -122.513104000149, -122.51311699967, -122.513110999822, -122.5131020005, -122.513109000172, -122.513097000477, -122.513162999701, -122.513144000332, -122.513143000507, -122.513179000492, -122.513177999769, -122.513138000485, -122.513133000462, -122.51314800053, -122.513128000439, -122.513144000332, -122.513135000112, -122.513145999982, -122.513120000043, -122.513109000172, -122.51311699967, -122.513135999936, 
-122.513136999761, -122.513124000241, -122.513136999761, -122.513130999914, -122.513099000127, -122.513115999845, -122.513118559145, -122.513100017019, -122.513061183748, -122.513026010213, -122.51314198092, -122.51307900812, -122.513067974113, -122.513073119663, -122.513194023019, -122.513194023019, -122.513320974732, -122.513376996368, -122.513479012645, -122.513552117542, -122.513667982248, -122.51386448153, -122.513910000063, -122.51396299797, -122.513996207788, -122.514067985874, -122.514288890586, 
-122.514393878489, -122.514377910037, -122.514372976489, -122.514372975591, -122.514299023582, -122.514257006681, -122.514372976489, -122.514625976209, -122.51480502392, -122.514876377103, -122.514913738036, -122.514923091295, -122.514910912834, -122.514905024378, -122.51489388437, -122.514891451732, -122.514750000313, -122.514641000533, -122.514565000365, -122.51455351181, -122.514505126753, -122.514399024938, -122.514336424041, -122.514272975134, -122.514178013327, -122.51421918132, -122.514241993138, 
